image_path,review,sentiment
dataset-images/positive/1165906956/1165906956_medium.jpg,I love your guy's song! We're dancing to it for our high school dance revue,positive
dataset-images/positive/7195636012/7195636012_medium.jpg,"done! Thank you for the quick response, apparently faster than sitting on hold ;)",positive
dataset-images/positive/6153566243/6153566243_medium.jpg,cool picture of another VirginAmerica plane off our wing. What a site!,positive
dataset-images/positive/5195263739/5195263739_medium.jpg,Keep up the great work :),positive
dataset-images/positive/4263654955/4263654955_medium.jpg,my goodness your people  field are amazing under pressure ❤️from Texas  in crisis Please fly me to NY,positive
dataset-images/positive/6155949242/6155949242_medium.jpg,Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now?,positive
dataset-images/positive/6797525675/6797525675_medium.jpg,"Thanks so much for the awesome support, you guys rock!",positive
dataset-images/positive/3518169418/3518169418_medium.jpg,twitter team. you guys killed it for rescheduling me asap. thank you!,positive
dataset-images/positive/2880389045/2880389045_medium.jpg,when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love!,positive
dataset-images/positive/5115916055/5115916055_medium.jpg,wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,positive
dataset-images/positive/4386361455/4386361455_medium.jpg,Like,positive
dataset-images/positive/3726884982/3726884982_medium.jpg,You have the best flight attendant ever!!!,positive
dataset-images/positive/2355618336/2355618336_medium.jpg,"Awesome! RT  Watch nominated films at 35,000 feet.",positive
dataset-images/positive/6260052719/6260052719_medium.jpg,thanks so much!,positive
dataset-images/positive/5411518732/5411518732_medium.jpg,the only airline based in Silicon Valley!,positive
dataset-images/positive/5913221116/5913221116_medium.jpg,Very nicely done. 👏,positive
dataset-images/positive/2253834375/2253834375_medium.jpg,I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),positive
dataset-images/positive/5921597191/5921597191_medium.jpg,hahaha 😂 YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,positive
dataset-images/positive/4285118950/4285118950_medium.jpg,sounds like fun !,positive
dataset-images/positive/2912269327/2912269327_medium.jpg,"classiq, luv Virgin America. Greetingz",positive
dataset-images/positive/2069510059/2069510059_medium.jpg,Thanks for your great customer service today & for helping me get all my travel sorted out!,positive
dataset-images/positive/6306673578/6306673578_medium.jpg,thanks guys! Sweet route over the Rockies,positive
dataset-images/positive/5658114827/5658114827_medium.jpg,love the 90s music blasting at gate in  while waiting for flight to  Only if I could get an iced coffee!,positive
dataset-images/positive/4741285001/4741285001_medium.jpg,"thank you for the easy itinerary shift for impending weather. Quick, painless & free.",positive
dataset-images/positive/2784547152/2784547152_medium.jpg,Thanks! Good times there and back!  the entire flight🍸,positive
dataset-images/positive/4269924440/4269924440_medium.jpg,you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!,positive
dataset-images/positive/7243995432/7243995432_medium.jpg,thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too,positive
dataset-images/positive/7143052843/7143052843_medium.jpg,I see what you did there ;),positive
dataset-images/positive/6419978937/6419978937_medium.jpg,your inflight team makes the experience,positive
dataset-images/positive/4504940170/4504940170_medium.jpg,cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do!,positive
dataset-images/positive/3518360947/3518360947_medium.jpg,fav airline,positive
dataset-images/positive/5290844626/5290844626_medium.jpg,we have a hot female pilot! Sweet! DCA to SFO! :-),positive
dataset-images/positive/5575424164/5575424164_medium.jpg,Thank you!!,positive
dataset-images/positive/6028190075/6028190075_medium.jpg,would love to do more for virgin just like I do for,positive
dataset-images/positive/6981332455/6981332455_medium.jpg,loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again.,positive
dataset-images/positive/6068301581/6068301581_medium.jpg,Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,positive
dataset-images/positive/3614971114/3614971114_medium.jpg,"I mean. Probably inappropriate while on board.. But, it's on!",positive
dataset-images/positive/1523894678/1523894678_medium.jpg,happy to spend the day together. Let's do this!,positive
dataset-images/positive/3278689201/3278689201_medium.jpg,. They were very understanding and helped me out.  Thx!,positive
dataset-images/positive/4934132165/4934132165_medium.jpg,thank you! I absolutely will 😎,positive
dataset-images/positive/3575691416/3575691416_medium.jpg,How about some free drinks on the flight back for the free promo?,positive
dataset-images/positive/471399957/471399957_medium.jpg,thanks!,positive
dataset-images/positive/466601730/466601730_medium.jpg,Thanks!,positive
dataset-images/positive/5128050743/5128050743_medium.jpg,thanks for taking care of  on her flight!!,positive
dataset-images/positive/5403568518/5403568518_medium.jpg,Thanks for the lovely soft views!   to,positive
dataset-images/positive/3827702019/3827702019_medium.jpg,"I adore you, and am so looking forward to my flight to Austin in two weeks.",positive
dataset-images/positive/1463107108/1463107108_medium.jpg,I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,positive
dataset-images/positive/5300046718/5300046718_medium.jpg,"first time flying Virgin, went to  .Thanks for the smooth ride. Easily my new fav airline!",positive
dataset-images/positive/5425316894/5425316894_medium.jpg,"just promoting the product is all, had a problem with southwest and recommend noneother than the best!",positive
dataset-images/positive/6718876731/6718876731_medium.jpg,"love you guys, but pls get some direct routes LAS to AUS!",positive
dataset-images/positive/5283467366/5283467366_medium.jpg,of course! I work for  and I'm obsessed with the entire Virgin family!!,positive
dataset-images/positive/6305568979/6305568979_medium.jpg,ok! first time flying with you tonight :),positive
dataset-images/positive/4080707171/4080707171_medium.jpg,got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉,positive
dataset-images/positive/4584705269/4584705269_medium.jpg,“  Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!,positive
dataset-images/positive/5564745320/5564745320_medium.jpg,Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,positive
dataset-images/positive/5808612838/5808612838_medium.jpg,"For my Grandma Ella's 80th, she would <3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",positive
dataset-images/positive/4879283012/4879283012_medium.jpg,Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline & yr website is BEST transactional site EVER,positive
dataset-images/positive/2562726807/2562726807_medium.jpg,gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!,positive
dataset-images/positive/5987597790/5987597790_medium.jpg,had me at their safety video . . .   LOVED my first cross country flight.,positive
dataset-images/positive/1155041818/1155041818_medium.jpg,that doesn't look to fat to me! It looks yummy!,positive
dataset-images/positive/5717144809/5717144809_medium.jpg,omg omg😍😍 nonstop Dallas to Austin on virgin✨😱✈️,positive
dataset-images/positive/1708690498/1708690498_medium.jpg,Your planes are really pretty. Just thought u should know that. :),positive
dataset-images/positive/6215182054/6215182054_medium.jpg,thank you,positive
dataset-images/positive/4939867068/4939867068_medium.jpg,good to be home,positive
dataset-images/positive/5619865829/5619865829_medium.jpg,"thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!",positive
dataset-images/positive/5323516031/5323516031_medium.jpg,this is too cool!  Never been on ur planes but now I will!!,positive
dataset-images/positive/7269311298/7269311298_medium.jpg,great. Well deserved.,positive
dataset-images/positive/3682499603/3682499603_medium.jpg,got it. All set - Thanks!,positive
dataset-images/positive/5608732575/5608732575_medium.jpg,Giants and Virgin America. A match made in heaven.,positive
dataset-images/positive/6194348221/6194348221_medium.jpg,"thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",positive
dataset-images/positive/5186081594/5186081594_medium.jpg,I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,positive
dataset-images/positive/4946729828/4946729828_medium.jpg,thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,positive
dataset-images/positive/5669161476/5669161476_medium.jpg,has the most INCREDIBLE customer service I've ever experienced! So refreshing!,positive
dataset-images/positive/4388828622/4388828622_medium.jpg,", am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",positive
dataset-images/positive/2705197093/2705197093_medium.jpg,OMG FINALLY,positive
dataset-images/positive/2177553407/2177553407_medium.jpg,the DAL-AUS route makes my day!!!!,positive
dataset-images/positive/435071910/435071910_medium.jpg,awesome deals DAL-AUS for only $39 each way!,positive
dataset-images/positive/4385373268/4385373268_medium.jpg,"love it, taking  on in their backyard! Consumers win when biz competes.",positive
dataset-images/positive/4787648116/4787648116_medium.jpg,​ is flying from Love to Austin now. That is most excellent news.,positive
dataset-images/positive/6363909705/6363909705_medium.jpg,Congrats VX on the new route! ✈️🎉,positive
dataset-images/positive/312585492/312585492_medium.jpg,I am all about the in flight artisanal cheese and wine pairing.,positive
dataset-images/positive/1282652747/1282652747_medium.jpg,That's classy.,positive
dataset-images/positive/5982559365/5982559365_medium.jpg,I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,positive
dataset-images/positive/3555129933/3555129933_medium.jpg,now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens .  😃👍,positive
dataset-images/positive/4758301088/4758301088_medium.jpg,would have been a rough trip but LUCKILY we were on a  flight.,positive
dataset-images/positive/374558609/374558609_medium.jpg,"another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",positive
dataset-images/positive/5599643060/5599643060_medium.jpg,"Nice RT  The man of steel might be faster, but we have WiFi – just saying.",positive
dataset-images/positive/2979023812/2979023812_medium.jpg,I love the dancing little richard. cool beans.,positive
dataset-images/positive/4071116267/4071116267_medium.jpg,I don’t use Passbook =/ I still love you though <3 :) I’ll just use my email in the future.,positive
dataset-images/positive/5915703869/5915703869_medium.jpg,thanks for the free birthday points! y'all are ALL RIGHT with me!,positive
dataset-images/positive/6314109712/6314109712_medium.jpg,thanks so much for sharing. Just added it to my site,positive
dataset-images/positive/87691289/87691289_medium.jpg,Dad on Segway is the best part of this whole infographic!,positive
dataset-images/positive/228286529/228286529_medium.jpg,Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),positive
dataset-images/positive/6332668638/6332668638_medium.jpg,wifi AND better seating.,positive
dataset-images/positive/3215482940/3215482940_medium.jpg,". not only was it great, but you return my calls the day after. Couldn't ask for more.",positive
dataset-images/positive/4290117660/4290117660_medium.jpg,"so loyal that I'm driving to  from  to fly Virgin,  since you cut  flights ;)",positive
dataset-images/positive/3640923264/3640923264_medium.jpg,you guys are perfect as always! <3,positive
dataset-images/positive/6107092819/6107092819_medium.jpg,thanks! Y'all have some of the best customer service left in the industry.,positive
dataset-images/positive/6316516714/6316516714_medium.jpg,really wish you'd fly out of   those fares are amazings,positive
dataset-images/positive/5992881532/5992881532_medium.jpg,just got on the 1pm in Newark home to LA. Your folks at EWR are incredible,positive
dataset-images/positive/3523174391/3523174391_medium.jpg,Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,positive
dataset-images/positive/4208962153/4208962153_medium.jpg,thanks,positive
dataset-images/positive/3961424200/3961424200_medium.jpg,Thanks for taking care of that MR!! Happy customer.,positive
dataset-images/positive/3618901936/3618901936_medium.jpg,thanks -- we filled it out. How's our luck with this? Is it common?,positive
dataset-images/positive/5029804668/5029804668_medium.jpg,thanks,positive
dataset-images/positive/2301540358/2301540358_medium.jpg,Thanks. It is on the same ticket.,positive
dataset-images/positive/4909296257/4909296257_medium.jpg,follow me please this airline is beautifull ♥,positive
dataset-images/positive/6349439165/6349439165_medium.jpg,just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,positive
dataset-images/positive/6168724809/6168724809_medium.jpg,"- thanks for your help...got me what I need, but its an issue with  . I guess I sit awhile longer.",positive
dataset-images/positive/6488550087/6488550087_medium.jpg,"\""Airport snow removal method 
Keep up the good work folks, this is where Cessna's become 747's!",positive
dataset-images/positive/2869571338/2869571338_medium.jpg,Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,positive
dataset-images/positive/226549325/226549325_medium.jpg,I flew United last month and the experience was AWESOME!,positive
dataset-images/positive/409393659/409393659_medium.jpg,"441, which also had 1 working WC in coach. Good thing this bird landed ahead of schedule. I have to use the WC stat.",positive
dataset-images/positive/5712530990/5712530990_medium.jpg,for the record- Rozana at Newark was lovely and helpful.,positive
dataset-images/positive/6800577491/6800577491_medium.jpg,thx for update,positive
dataset-images/positive/7018457669/7018457669_medium.jpg,despite my bag not making it to Newark good informative email tracking updates help!,positive
dataset-images/positive/3456982678/3456982678_medium.jpg,"Wow. What a deal. Again, 30+ plus seats available. Easy change to make a customer happy.",positive
dataset-images/positive/5693485410/5693485410_medium.jpg,private jet would have been cool! Do does not work. I'll try again,positive
dataset-images/positive/5555430663/5555430663_medium.jpg,"thanks, just sent :)",positive
dataset-images/positive/5890974045/5890974045_medium.jpg,"has unrivalled access to  with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round",positive
dataset-images/positive/6208516405/6208516405_medium.jpg,thnx for the info,positive
dataset-images/positive/1026010797/1026010797_medium.jpg,kudos for not Cancelled Flightling flights from DFW this morning.   United usually first to panic...,positive
dataset-images/positive/3533417286/3533417286_medium.jpg,another awesome new plane flight 1584 and extremely nice Captain Steve Connolly.,positive
dataset-images/positive/2716161103/2716161103_medium.jpg,Every United flight between Saipan and Guam is an adventure! You never know when  old plane will be operational :),positive
dataset-images/positive/5260711423/5260711423_medium.jpg,Thank you for the cheese platter and abundance of entertainment options. Time just flew by.,positive
dataset-images/positive/7278765802/7278765802_medium.jpg,thank you. Been trying for two days to set this up.,positive
dataset-images/positive/6782872294/6782872294_medium.jpg,Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,positive
dataset-images/positive/6071027308/6071027308_medium.jpg,thanx so much. You followed through and emailed me a $1000 ticket voucher.  they do care,positive
dataset-images/positive/442739303/442739303_medium.jpg,"this will definitely be a trip to remember EWR-STI second of the season, first on seat 35A because it pays to be loyal!",positive
dataset-images/positive/5940082283/5940082283_medium.jpg,you are one great airline ❤️,positive
dataset-images/positive/4984912797/4984912797_medium.jpg,“  We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!,positive
dataset-images/positive/5537231370/5537231370_medium.jpg,we just flew with United from AUS (Austin Bergstrom) to Cancun Intl. Best flight ever! The 737's are not too big... Not too small!,positive
dataset-images/positive/3897081251/3897081251_medium.jpg,"flight ua3576, gate b1. And tell ray I somehow made it on to the 736 flight out of IAH and didn't have to wait for the 917 one. :)",positive
dataset-images/positive/1205106516/1205106516_medium.jpg,But thanks for asking,positive
dataset-images/positive/4363357556/4363357556_medium.jpg,you too!,positive
dataset-images/positive/487088374/487088374_medium.jpg,is my favorite airline.,positive
dataset-images/positive/5132354428/5132354428_medium.jpg,man I can't wait to book my ticket now! Thanks JP you're a life sabe,positive
dataset-images/positive/5339559877/5339559877_medium.jpg,you guys continue to impress me in Houston.,positive
dataset-images/positive/127118683/127118683_medium.jpg,Made the upgrade list. Will fly 1st tomorrow (for 40 min) for the first time ever! 🙌,positive
dataset-images/positive/4745028386/4745028386_medium.jpg,"not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA",positive
dataset-images/positive/4646340351/4646340351_medium.jpg,Thanks for the reminder. It's been a fun ride.,positive
dataset-images/positive/4504928076/4504928076_medium.jpg,Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.,positive
dataset-images/positive/4478038511/4478038511_medium.jpg,I appreciate your efforts getting me home!,positive
dataset-images/positive/3016655459/3016655459_medium.jpg,"despite shaky connections, looks like I'll get home tonight. Great job,  - was touch and go for a while..",positive
dataset-images/positive/4904527166/4904527166_medium.jpg,thank you.,positive
dataset-images/positive/1091128353/1091128353_medium.jpg,thanks we'll be in touch!,positive
dataset-images/positive/2950166480/2950166480_medium.jpg,Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,positive
dataset-images/positive/5780329943/5780329943_medium.jpg,I left my comment with customer care. Thanks for contacting me.,positive
dataset-images/positive/3192079337/3192079337_medium.jpg,Yes!! Thanks so much!!! 💜“  We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,positive
dataset-images/positive/2143308506/2143308506_medium.jpg,"captain \""on behalf of the front office, welcome on board.\"".... Never heard that before. I laughed...hard.",positive
dataset-images/positive/404109894/404109894_medium.jpg,These are great fares!!!!!,positive
dataset-images/positive/4983882388/4983882388_medium.jpg,awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,positive
dataset-images/positive/6025876056/6025876056_medium.jpg,THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2?,positive
dataset-images/positive/5496664211/5496664211_medium.jpg,thank you. I flew into Newark from Vail/Eagle.,positive
dataset-images/positive/5456221100/5456221100_medium.jpg,@ Denver International Airport,positive
dataset-images/positive/2480400830/2480400830_medium.jpg,Thank you for responding so quickly with a helpful tool!,positive
dataset-images/positive/2255177464/2255177464_medium.jpg,Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,positive
dataset-images/positive/5482834327/5482834327_medium.jpg,that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,positive
dataset-images/positive/5306030123/5306030123_medium.jpg,Thank you!,positive
dataset-images/positive/516253410/516253410_medium.jpg,My favorite way to travel! Thank you!,positive
dataset-images/positive/5270883805/5270883805_medium.jpg,thank you,positive
dataset-images/positive/6000740853/6000740853_medium.jpg,he has no priority and Iove it,positive
dataset-images/positive/2829368295/2829368295_medium.jpg,Pleased to be a Premier Platinum,positive
dataset-images/positive/7294371382/7294371382_medium.jpg,Thank you “  I can certainly take a look. Please follow and DM me your confirmation number for assistance. ^JH”,positive
dataset-images/positive/4793781227/4793781227_medium.jpg,thanks for listening! I definitely was not the only person in line who thought it was absurd.,positive
dataset-images/positive/4313078081/4313078081_medium.jpg,ok. I just submitted. Thanks for the opportunity to give feedback.,positive
dataset-images/positive/1882119435/1882119435_medium.jpg,Big thanks to Ms. Winston for assisting me over the phone with a baggage claim issue today. She really went the extra mile!,positive
dataset-images/positive/125527295/125527295_medium.jpg,"I will, as soon as I am done with my article.  Thanks!  ~Tom",positive
dataset-images/positive/6232122110/6232122110_medium.jpg,Ok thank again for your help!,positive
dataset-images/positive/3184124918/3184124918_medium.jpg,flight 1491...plane from SFO to DEN is basically on time.,positive
dataset-images/positive/2602098455/2602098455_medium.jpg,thanks. Just a program comment; the system assigned seats behind each other even though pairs were available. I changed it back.,positive
dataset-images/positive/4894186857/4894186857_medium.jpg,Please than Robin at EWR Premiere Desk for helping me get on a an earlier flight. She did the work.  Huge thanks.,positive
dataset-images/positive/5977476031/5977476031_medium.jpg,"that would help! or how about integrate it into the App so I can just \""activate\"" it and surf...",positive
dataset-images/positive/2965608572/2965608572_medium.jpg,thank YOU for your kindness. Your agents went above & beyond to get my stranded family home.,positive
dataset-images/positive/4450307773/4450307773_medium.jpg,look at this beauty 😉 dc 10 united airlines 😉,positive
dataset-images/positive/298025977/298025977_medium.jpg,ok thx!,positive
dataset-images/positive/64877108/64877108_medium.jpg,great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.,positive
dataset-images/positive/378205286/378205286_medium.jpg,counter agents at RDU deserve a medal.,positive
dataset-images/positive/5310680587/5310680587_medium.jpg,thank you. Literally called for preboarding as I ran up.,positive
dataset-images/positive/4833765912/4833765912_medium.jpg,that's brilliant Thankyou so much. Is it classed as part of carryon?,positive
dataset-images/positive/5099941197/5099941197_medium.jpg,thank you for listening to my compliant and doing the right thing. I appreciate you working with me,positive
dataset-images/positive/5616148163/5616148163_medium.jpg,Great! I'm ready to go home.,positive
dataset-images/positive/5044998254/5044998254_medium.jpg,wow you even answered back!  Awesome!   That's customer service!!!,positive
dataset-images/positive/4792943780/4792943780_medium.jpg,: outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,positive
dataset-images/positive/3711171639/3711171639_medium.jpg,Thank you! You need to follow back tho otherwise I can't DM you. X,positive
dataset-images/positive/5299820150/5299820150_medium.jpg,Just sent! Thanks :),positive
dataset-images/positive/2287247302/2287247302_medium.jpg,thank you very much for the help. We're do I pick up my bags aspen airport & are they coming in today on flight911,positive
dataset-images/positive/4875203000/4875203000_medium.jpg,would love help getting there today. In  now. Will take any airline and connections. Thx,positive
dataset-images/positive/5265186127/5265186127_medium.jpg,thank you!,positive
dataset-images/positive/6266558003/6266558003_medium.jpg,Thanks for the update.,positive
dataset-images/positive/6337032502/6337032502_medium.jpg,just confirmed a seat! Crisis averted! Beers won't be missed now,positive
dataset-images/positive/7337514868/7337514868_medium.jpg,Understood and thanks! I should have tried reaching out sooner.,positive
dataset-images/positive/5888834270/5888834270_medium.jpg,The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks.,positive
dataset-images/positive/5836808313/5836808313_medium.jpg,traveling with  who is injured. Gate agent in Chicago was awesome helping her. TY,positive
dataset-images/positive/7200109438/7200109438_medium.jpg,Thanks!,positive
dataset-images/positive/3255282929/3255282929_medium.jpg,"been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",positive
dataset-images/positive/4063369257/4063369257_medium.jpg,has the best customer experience via twitter - huge fan!!!,positive
dataset-images/positive/2210135964/2210135964_medium.jpg,love the new 1st class breakfast!,positive
dataset-images/positive/5461116773/5461116773_medium.jpg,Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,positive
dataset-images/positive/3391919365/3391919365_medium.jpg,flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!,positive
dataset-images/positive/1400993960/1400993960_medium.jpg,Cool. Thank you.,positive
dataset-images/positive/5817126714/5817126714_medium.jpg,I'd like to thank and recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight,positive
dataset-images/positive/5833129702/5833129702_medium.jpg,Was able to send the DM. All good now.,positive
dataset-images/positive/3281807128/3281807128_medium.jpg,have Michelle at T1 ORD train your other staff on how to treat customers. A refreshing pleasure to deal with.,positive
dataset-images/positive/6950645190/6950645190_medium.jpg,EWR agent Barbara was FABULOUS and an example of CUST. SERV. A pleasure talking to you😊,positive
dataset-images/positive/417985622/417985622_medium.jpg,thanks for the upgrade today great way to start my week! Cc:,positive
dataset-images/positive/4572734957/4572734957_medium.jpg,I am impressed with your super-fast reply to,positive
